,ID,Title,Trans_Title,Content,Time,Source,Link,Want,has_read,read_later,tags
334,1489321,牛市，A股散户的黄粱一梦？｜氪金,牛市，A股散戶的黃粱一夢？｜氪金,沒人再喊“牛市來了”，市場反而更安全。,2025-01-23 17:11:14,36kr,https://36kr.com/p/3134920044567045,1,0,0,
335,1489320,宁德时代一纸公告，市值一夜蒸发375亿,寧德時代一紙公告，市值一夜蒸發375億,寧王，敲響預警,2025-01-23 17:11:09,36kr,https://36kr.com/p/3134944012081669,1,0,0,
336,1489286,微信送礼体验挺简洁，但是还缺点东西,微信送禮體驗挺簡潔，但是還缺點東西,一句話：可供消費者選擇的大牌還不夠多。,2025-01-23 16:58:04,36kr,https://36kr.com/p/3132253641562629,1,0,0,
337,1489285,AI眼镜+展会：李未可科技率先探索AI眼镜+应用新方向,AI眼鏡+展會：李未可科技率先探索AI眼鏡+應用新方向,米奧蘭特發佈AI慧展1.0，合作李未可AI智能眼鏡賦能展會。,2025-01-23 16:57:41,36kr,https://36kr.com/p/3135016360073991,1,0,0,
338,1489234,“200元拍27次就报废”，打工人正在把富士这个「真电子垃圾」捧成拍照神器？,“200元拍27次就報廢”，打工人正在把富士這個「真電子垃圾」捧成拍照神器？,出現了，次拋相機,2025-01-23 16:42:39,36kr,https://36kr.com/p/3134948341406214,1,0,0,
339,1489233,马斯克：奥特曼就是个骗子，“他们根本没钱”搞星际之门,馬斯克：奧特曼就是個騙子，“他們根本沒錢”搞星際之門,原來愛恨糾葛根本剪不斷？,2025-01-23 16:42:34,36kr,https://36kr.com/p/3134809309813256,1,0,0,
340,1489186,抢年货的人挤爆胖东来，有代购团日赚6位数,搶年貨的人擠爆胖東來，有代購團日賺6位數,盒馬開免費巴士搶香港客。,2025-01-23 16:26:17,36kr,https://36kr.com/p/3134849355749895,1,0,0,
341,1489184,4个顶级思维，让你的人生事业立马起飞,4個頂級思維，讓你的人生事業立馬起飛,直覺立場決策，追求確定性，結構化思維，增強適應力。,2025-01-23 16:26:13,36kr,https://36kr.com/p/3134858124335625,1,0,0,
342,1489183,腾讯游戏，暂停“赛马”,騰訊遊戲，暫停“賽馬”,進擊的騰訊，要從“賽馬”改為“長青”。,2025-01-23 16:26:08,36kr,https://36kr.com/p/3134917701868290,1,0,0,
343,1489182,2025年首例，苏行转债触发强赎,2025年首例，蘇行轉債觸發強贖,尚有8只銀行轉債未轉股比例超90%。,2025-01-23 16:26:03,36kr,https://36kr.com/p/3134849599347200,1,0,0,
344,1489181,支付宝买下清华教授创办的AI公司、字节收购耳机品牌，盘点2024年互联网大厂并购,支付寶買下清華教授創辦的AI公司、字節收購耳機品牌，盤點2024年互聯網大廠併購,騰訊還收購了3家遊戲公司，大廠們2024年仍有併購動作,2025-01-23 16:25:59,36kr,https://36kr.com/p/3134822835247624,1,0,0,
345,1489180,中国造船业巩固首位宝座，产能不足,中國造船業鞏固首位寶座，產能不足,中國造船業訂單激增，美國表示擔憂。,2025-01-23 16:25:54,36kr,https://36kr.com/p/3134804744608263,1,0,0,
346,1489118,营销观察｜微信送礼，体验挺简洁，但是还缺点东西,營銷觀察｜微信送禮，體驗挺簡潔，但是還缺點東西,一句話：可供消費者選擇的大牌還不夠多。,2025-01-23 15:55:15,36kr,https://36kr.com/p/3132253641562629,1,0,0,
347,1489068,豆瓣9分，为什么头条可以做出《我在岛屿读书》｜访问,豆瓣9分，為什麼頭條可以做出《我在島嶼讀書》｜訪問,有資本做文學慢綜藝的公司不多了。,2025-01-23 15:21:53,36kr,https://36kr.com/p/3134933337578242,1,0,0,
348,1488985,为什么越来越多的女生，穿起了男士内裤？,為什麼越來越多的女生，穿起了男士內褲？,舒服內褲在哪裡？,2025-01-23 14:35:58,36kr,https://36kr.com/p/3095571519109257,1,0,0,
349,1488984,扛起联想75％营收的男人，对2025年AI硬件做出六点预测,扛起聯想75％營收的男人，對2025年AI硬件做出六點預測,也許幾年後再來回溯，這些觀點會成為一段有趣的”AI+硬件“發展簡史。,2025-01-23 14:35:54,36kr,https://36kr.com/p/3133785552395008,1,0,0,
350,1488961,过年见家长，先去谁家？丨年轻人「谈婚论嫁」小调查,過年見家長，先去誰家？丨年輕人「談婚論嫁」小調查,歡迎參與2025年輕人“談婚論嫁”小調查，一起聊聊婚前的困惑。,2025-01-23 14:12:42,36kr,https://36kr.com/p/3134856312838664,1,0,0,
351,1488951,奇瑞花100亿，要造「中国的大G」,奇瑞花100億，要造「中國的大G」,自主品牌，扎堆湧向豪華越野賽道。,2025-01-23 14:00:35,36kr,https://36kr.com/p/3133266594912768,1,0,0,
352,1488950,北京，10家半导体独角兽,北京，10家半導體獨角獸,北京半導體獨角獸企業蓬勃發展，數量全國第一。,2025-01-23 14:00:30,36kr,https://36kr.com/p/3133370344561161,1,0,0,
353,1488930,月入千万，寒假补习“请家长入瓮”,月入千萬，寒假補習“請家長入甕”,“老師們”如何設計話術製造焦慮，如何踢單、關單，直到讓家長買單。,2025-01-23 13:38:01,36kr,https://36kr.com/p/3134801434705413,1,0,0,
354,1488870,刚开年，一批地产高管被离职了,剛開年，一批地產高管被離職了,沒人能獨善其身,2025-01-23 13:10:09,36kr,https://36kr.com/p/3134686793390856,1,0,0,
355,1488869,穿梭在杭州西站的大厂周末夫妻,穿梭在杭州西站的大廠週末夫妻,週一到週五，妻離子散。,2025-01-23 13:10:04,36kr,https://36kr.com/p/3134718447975944,1,0,0,
356,1488868,这一次，轮到英伟达被“卡脖子”,這一次，輪到英偉達被“卡脖子”,黃仁勳的擔心，正逐漸成為現實。,2025-01-23 13:09:57,36kr,https://36kr.com/p/3134774902856200,1,0,0,
357,1488867,很遗憾，春节机票又跳水了,很遺憾，春節機票又跳水了,機票跳水背刺，這屆消費者不忍了。,2025-01-23 13:09:53,36kr,https://36kr.com/p/3134777371269637,1,0,0,
358,1488866,曝 OpenAI 本周发布重磅 Agent 功能，字节宣布启动 AGI 计划，这可能是AI最卷的一年,曝 OpenAI 本週發佈重磅 Agent 功能，字節宣佈啟動 AGI 計劃，這可能是AI最卷的一年,OpenAI推出新功能Operator，自動執行復雜任務，智能體發展加速。,2025-01-23 13:09:47,36kr,https://36kr.com/p/3134785293343495,1,0,0,
359,1488865,2024 ACM Fellow颁给10位华人学者，陈雷、周靖人、李国良等入选,2024 ACM Fellow頒給10位華人學者，陳雷、周靖人、李國良等入選,2024 ACM Fellow名單公佈，多位華人入選。,2025-01-23 13:09:41,36kr,https://36kr.com/p/3134769971763975,1,0,0,
360,1488863,谁这么豪横，年终奖发50倍月薪？,誰這麼豪橫，年終獎發50倍月薪？,互聯網大廠年終獎哪家強？,2025-01-23 13:09:36,36kr,https://36kr.com/p/3134796391045897,1,0,0,
361,1488862,山东，冲刺“北方第一”,山東，衝刺“北方第一”,中國第三個10萬億大省，有望在2025年誕生。,2025-01-23 13:09:30,36kr,https://36kr.com/p/3134797840161280,1,0,0,
362,1488860,​大模型进化论：AI产业落地将卷向何方？,​大模型進化論：AI產業落地將卷向何方？,大模型的成長與突破,2025-01-23 13:09:24,36kr,https://36kr.com/p/3134791324850945,1,0,0,
363,1488792,250万年薪，挖不到“并购经理”,250萬年薪，挖不到“併購經理”,“併購退出人才”很可能是近年一級招聘最難的工種之一。,2025-01-23 12:39:33,36kr,https://36kr.com/p/3134766095161860,1,0,0,
364,1488791,OpenAI投资的Heeyo推出AI工程师产品Heyboss，任何人可一键生成网站、App,OpenAI投資的Heeyo推出AI工程師產品Heyboss，任何人可一鍵生成網站、App,AI編程是重要方向，這也將會給整個編程領域帶來新的啟示。,2025-01-23 12:39:27,36kr,https://36kr.com/p/3134697784384263,1,0,0,
365,1488790,智能手机“混战”2025：谁将倒下而谁又将突围？,智能手機“混戰”2025：誰將倒下而誰又將突圍？,國補助力手機銷量暴增，份額“爭奪戰”一觸即發。,2025-01-23 12:39:22,36kr,https://36kr.com/p/3134743565785605,1,0,0,
366,1488789,开一家“俄罗斯商品馆”，究竟是什么体验？,開一家“俄羅斯商品館”，究竟是什麼體驗？,曾一日進賬6萬，現在靠賣年貨回本,2025-01-23 12:39:17,36kr,https://36kr.com/p/3134768181238530,1,0,0,
367,1488788,失去董宇辉181天后，东方甄选爆亏9650万,失去董宇輝181天后，東方甄選爆虧9650萬,東方甄選盈利轉虧，戰略調整尋求增長。,2025-01-23 12:39:13,36kr,https://36kr.com/p/3134693660229379,1,0,0,
368,1488786,暴涨25.5％，学习平板爆发：全靠AI大模型，终局是AI老师,暴漲25.5％，學習平板爆發：全靠AI大模型，終局是AI老師,用AI大模型重新定義硬件的標杆。,2025-01-23 12:39:08,36kr,https://36kr.com/p/3134752596049408,1,0,0,
369,1488720,中交地产宣布：退出房地产开发，2024年预计亏损53亿,中交地產宣佈：退出房地產開發，2024年預計虧損53億,中交地產的“退房”，也是中交服務“借殼上市”的契機。,2025-01-23 12:16:04,36kr,https://36kr.com/p/3134688683072256,1,0,0,
370,1488667,春节档乱战，《射雕》预售突围：电影市场重回流量时代？,春節檔亂戰，《射鵰》預售突圍：電影市場重回流量時代？,《射鵰》會是電影市場重回流量爛片時代的標誌嗎？,2025-01-23 11:52:46,36kr,https://36kr.com/p/3134677987606020,1,0,0,
371,1488666,2025，国产车激战百万之上,2025，國產車激戰百萬之上,長城汽車推超豪車品牌“自信”挑戰高端市場。,2025-01-23 11:52:41,36kr,https://36kr.com/p/3134670218886664,1,0,0,
372,1488665,字节，开医院了？,字節，開醫院了？,再發力醫療？,2025-01-23 11:52:36,36kr,https://36kr.com/p/3134652605209092,1,0,0,
373,1488664,新作11天3个市场吸金3360万，遭遇4年“困顿”的紫龙游戏还好吗？,新作11天3個市場吸金3360萬，遭遇4年“困頓”的紫龍游戲還好嗎？,紫龍游戲《龍魂旅人》首周港澳臺表現亮眼。,2025-01-23 11:52:31,36kr,https://36kr.com/p/3134668222152194,1,0,0,
374,1488662,短剧下半场，混变与AI正在重写规则,短劇下半場，混變與AI正在重寫規則,2025短劇變革：AI驅動的混變時代已經到來！,2025-01-23 11:52:26,36kr,https://36kr.com/p/3134691358129667,1,0,0,
375,1488646,成都楼市凭什么是全国第一,成都樓市憑什麼是全國第一,強大實力,2025-01-23 11:43:37,36kr,https://36kr.com/p/3134690602179337,1,0,0,
376,1488607,今年的支付宝集五福，玩得我要裂开了,今年的支付寶集五福，玩得我要裂開了,你集福了嗎？,2025-01-23 11:32:19,36kr,https://36kr.com/p/3134695734204931,1,0,0,
377,1488606,黄仁勋在中国行里特地给它剪彩，这公司是什么来头？,黃仁勳在中國行裡特地給它剪綵，這公司是什麼來頭？,看得出來，老黃真的很哈皮,2025-01-23 11:32:14,36kr,https://36kr.com/p/3134693860907529,1,0,0,
378,1488605,多位基金经理显见加仓动作，刘格菘、傅鹏博、雷志勇等在列,多位基金經理顯見加倉動作，劉格菘、傅鵬博、雷志勇等在列,多名基金經理增倉，看好A股機會。,2025-01-23 11:32:10,36kr,https://36kr.com/p/3134688185571849,1,0,0,
379,1488604,上海SiC新秀，C轮融进10亿,上海SiC新秀，C輪融進10億,瞻芯電子完成C輪融資，計劃科創板IPO。,2025-01-23 11:32:05,36kr,https://36kr.com/p/3134678145194755,1,0,0,
380,1488603,狂砸3.6万亿组建巨鳄联盟，OpenAI猛虎下山，谁赢麻了？,狂砸3.6萬億組建巨鱷聯盟，OpenAI猛虎下山，誰贏麻了？,OpenAI以及大模型技術要真正爆發了？,2025-01-23 11:32:00,36kr,https://36kr.com/p/3133883933654535,1,0,0,
381,1488602,外贸格局大洗牌：第一城易主，“黑马”还有谁？,外貿格局大洗牌：第一城易主，“黑馬”還有誰？,深圳外貿第一，佛山失速，寧波突破。內陸城市表現亮眼。,2025-01-23 11:31:55,36kr,https://36kr.com/p/3134666678786569,1,0,0,
382,1488601,买的车还没上牌，车企“爆雷”，他开了200公里不敢开了,買的車還沒上牌，車企“爆雷”，他開了200公里不敢開了,極越汽車售後困難，配件短缺影響維修。,2025-01-23 11:31:51,36kr,https://36kr.com/p/3134683686198020,1,0,0,
383,1488600,王曼昱，被品牌们遗忘的奥运冠军,王曼昱，被品牌們遺忘的奧運冠軍,國乒主力連攬贊助之際，有一個人卻有點落寞。,2025-01-23 11:31:45,36kr,https://36kr.com/p/3133933744675591,1,0,0,
384,1488570,被“限售”出来的QDII业绩冠军，已狂卖老铺黄金45万股,被“限售”出來的QDII業績冠軍，已狂賣老鋪黃金45萬股,南方中國新興經濟調倉換股，關注AI、港股等方向。,2025-01-23 11:20:20,36kr,https://36kr.com/p/3134684898335232,1,0,0,
385,1488558,众安智慧生活失去了一位频繁跳槽的总裁,眾安智慧生活失去了一位頻繁跳槽的總裁,楊光是一名物管老將，根據公開履歷，他的職業生涯始於1999年，至今已累積了超過25年的行業經驗。,2025-01-23 11:10:56,36kr,https://36kr.com/p/3134678385892104,1,0,0,
386,1488557,反转！这家老牌深圳国企迎来新任董事长,反轉！這家老牌深圳國企迎來新任董事長,南山控股高層換血，舒謙晉升新掌門。,2025-01-23 11:10:51,36kr,https://36kr.com/p/3134675927030529,1,0,0,
387,1488531,在雪场“撒野”的中产，让多少人羡慕哭了？,在雪場“撒野”的中產，讓多少人羨慕哭了？,一人一板一相機，中產的新式自由,2025-01-23 10:59:37,36kr,https://36kr.com/p/3134624027384578,1,0,0,
388,1488530,春节档的游戏秀场，提前进入绞肉机模式,春節檔的遊戲秀場，提前進入絞肉機模式,春節檔的遊戲秀場，提前進入絞肉機模式,2025-01-23 10:59:02,36kr,https://36kr.com/p/3133976620227080,1,0,0,
389,1488529,iOS19再曝光，视觉设计大改，苹果终于要狠狠发力OS了？,iOS19再曝光，視覺設計大改，蘋果終於要狠狠發力OS了？,都是國產廠商逼的？,2025-01-23 10:58:55,36kr,https://36kr.com/p/3133987835870976,1,0,0,
390,1488528,华为回归这一年：苹果狂跌、小米爆冷、荣耀失速,華為迴歸這一年：蘋果狂跌、小米爆冷、榮耀失速,從全年出貨量，看廠商們的不同選擇。,2025-01-23 10:58:50,36kr,https://36kr.com/p/3134608975305218,1,0,0,
391,1488527,东北地区即时零售增速最快？别被“权威”误导,東北地區即時零售增速最快？別被“權威”誤導,即時零售增速快但數據不足，縣域潛力大需謹慎調研。,2025-01-23 10:58:45,36kr,https://36kr.com/p/3134636885229316,1,0,0,
392,1488526,“百镜大战”第一枪：卷价格,“百鏡大戰”第一槍：卷價格,一文看懂AI眼鏡十年演變,2025-01-23 10:58:40,36kr,https://36kr.com/p/3133984860487431,1,0,0,
393,1488525,年轻人涌入拆卡直播间“吃谷”,年輕人湧入拆卡直播間“吃谷”,周邊產品終端銷售渠道再拓展,2025-01-23 10:58:35,36kr,https://36kr.com/p/3133983185305088,1,0,0,
394,1488524,厨电战争的2025，群雄逐鹿,廚電戰爭的2025，群雄逐鹿,“危”中孕育著新一輪的“機”,2025-01-23 10:58:30,36kr,https://36kr.com/p/3133970321391363,1,0,0,
395,1488511,文旅集团盯上“小城景区”,文旅集團盯上“小城景區”,寶藏小城文旅面臨哪些挑戰？,2025-01-23 10:49:08,36kr,https://36kr.com/p/3134636139838985,1,0,0,
396,1488494,特斯拉、小鹏、蔚来都要做的赛道，挤入传统大厂｜硬氪分析,特斯拉、小鵬、蔚來都要做的賽道，擠入傳統大廠｜硬氪分析,廣汽集團安防人形機器人將於2025年上半年發佈。,2025-01-23 10:38:57,36kr,https://36kr.com/p/3125344303224841,1,0,0,
397,1488474,我的男友是NPD，但我离不开他,我的男友是NPD，但我離不開他,離開不是結果，是漫長的過程。,2025-01-23 10:29:17,36kr,https://36kr.com/p/3134566018750978,1,0,0,
398,1488473,泰勒·斯威夫特：是巨星，也是战略天才,泰勒·斯威夫特：是巨星，也是戰略天才,利用流媒體平臺保持參與度。,2025-01-23 10:29:13,36kr,https://36kr.com/p/3134568492636680,1,0,0,
399,1488472,李彦宏：在生成式AI领域，只有1％的公司能脱颖而出,李彥宏：在生成式AI領域，只有1％的公司能脫穎而出,人工智能的發展軌跡是什麼？,2025-01-23 10:29:08,36kr,https://36kr.com/p/3134568409242370,1,0,0,
400,1488471,美股分析：女股神佩洛西新开仓一只AI股 TEM,美股分析：女股神佩洛西新開倉一隻AI股 TEM,TEM AI獲投資者青睞，聚焦精準醫療，拓展國際市場。,2025-01-23 10:29:02,36kr,https://36kr.com/p/3134585495329539,1,0,0,
401,1488470,2024年增持超350亿元，外资缘何青睐银行股？,2024年增持超350億元，外資緣何青睞銀行股？,外資增持中國銀行股，高股息吸引力強。,2025-01-23 10:28:56,36kr,https://36kr.com/p/3133933131143940,1,0,0,
402,1488469,12月出海月报：5000款出海手游创新高，4399战韩服，大梦龙途台湾买量第一,12月出海月報：5000款出海手遊創新高，4399戰韓服，大夢龍途臺灣買量第一,12月海外手遊投放回穩，視頻素材創新高。,2025-01-23 10:28:52,36kr,https://36kr.com/p/3134573269768962,1,0,0,
403,1488468,TikTok，已经走过了至暗时刻,TikTok，已經走過了至暗時刻,出海，先有朋友，再有生意。,2025-01-23 10:28:47,36kr,https://36kr.com/p/3133956594194950,1,0,0,
404,1488467,把“喝无糖茶”变“吃无糖茶”？有品牌做“中式养生”茶含片，年入超2亿元,把“喝無糖茶”變“吃無糖茶”？有品牌做“中式養生”茶含片，年入超2億元,“茶”在食品行業各細分領域滲透。,2025-01-23 10:28:43,36kr,https://36kr.com/p/3134595819133448,1,0,0,
405,1488466,「VLAI未来动力」获数百万天使轮融资，自研一体化关节电机已进入量产｜硬氪首发,「VLAI未來動力」獲數百萬天使輪融資，自研一體化關節電機已進入量產｜硬氪首發,一體化關節電機價格進一步下探。,2025-01-23 10:28:37,36kr,https://36kr.com/p/3133910873463301,1,0,0,
406,1488465,炸场硅谷，大模型“蒸汽机”迎来“瓦特时刻”,炸場硅谷，大模型“蒸汽機”迎來“瓦特時刻”,大模型這臺蒸汽機，急需要一個“瓦特”,2025-01-23 10:28:32,36kr,https://36kr.com/p/3133948028239617,1,0,0,
407,1488412,华特·迪士尼：想象力创造奇迹,華特·迪士尼：想象力創造奇蹟,一切都始於一隻老鼠,2025-01-23 10:07:42,36kr,https://36kr.com/p/3134565919300100,1,0,0,
408,1488411,通胀下的“蛋”：财富再分配利器,通脹下的“蛋”：財富再分配利器,一顆雞蛋的財富祕密。,2025-01-23 10:07:38,36kr,https://36kr.com/p/3134554785798657,1,0,0,
409,1488409,Momenta曹旭东：智能驾驶竞争，两年内定格局｜36氪专访,Momenta曹旭東：智能駕駛競爭，兩年內定格局｜36氪專訪,把智駕體驗做好，每年需要百億級投入。,2025-01-23 10:07:35,36kr,https://36kr.com/p/3130847901358085,1,0,0,
410,1488408,京东和美团，打响2025年本地生活赛道第一战,京東和美團，打響2025年本地生活賽道第一戰,黑馬難成。,2025-01-23 10:07:31,36kr,https://36kr.com/p/3133961292274185,1,0,0,
411,1488407,1000年前，宋朝是如何以经济建设为中心的,1000年前，宋朝是如何以經濟建設為中心的,1000年前，宋朝是如何以經濟建設為中心的,2025-01-23 10:07:27,36kr,https://36kr.com/p/3134565711796742,1,0,0,
412,1488388,董宇辉单飞后，东方甄选成新东方“拖油瓶”？,董宇輝單飛後，東方甄選成新東方“拖油瓶”？,董宇輝向左，俞敏洪向右。,2025-01-23 09:31:51,36kr,https://36kr.com/p/3134076694134535,1,0,0,
413,1488387,寒武纪被指欲“白菜价”回购市值74亿元股权，公司巨亏股价却狂飙,寒武紀被指欲“白菜價”回購市值74億元股權，公司鉅虧股價卻狂飆,兩週內寒武紀市值較高點縮水約571億元。,2025-01-23 09:31:46,36kr,https://36kr.com/p/3134088471756289,1,0,0,
414,1488386,谁在越界采金？豫陕两省争夺“千年金矿”,誰在越界採金？豫陝兩省爭奪“千年金礦”,豫陝黃金越界爭議，司法糾紛持續。,2025-01-23 09:31:40,36kr,https://36kr.com/p/3134129754544900,1,0,0,
415,1488385,Anthropic CEO惊人预警：27年AI超越人类，Claude今年更新全剧透,Anthropic CEO驚人預警：27年AI超越人類，Claude今年更新全劇透,AI將超越人類，Anthropic推Claude更新。,2025-01-23 09:31:35,36kr,https://36kr.com/p/3134131984472583,1,0,0,
416,1488384,BeBeBus港股之难：难讲高端育儿新故事,BeBeBus港股之難：難講高端育兒新故事,逆勢上市，BeBeBus面臨著不小的挑戰。,2025-01-23 09:31:30,36kr,https://36kr.com/p/3134567568317187,1,0,0,
417,1488383,坏消息：研究发现上班会让人发臭，就像炒葱，好消息：马上放假啦,壞消息：研究發現上班會讓人發臭，就像炒蔥，好消息：馬上放假啦,“班味兒”具象化：炒蔥味兒。,2025-01-23 09:31:24,36kr,https://36kr.com/p/3134451084892676,1,0,0,
418,1488382,6499 元起，三星发布 Galaxy S25 系列，史上最轻薄，AI 是重点，还有 One more thing,6499 元起，三星發佈 Galaxy S25 系列，史上最輕薄，AI 是重點，還有 One more thing,三個旗艦機型，還有一個超薄版,2025-01-23 09:31:19,36kr,https://36kr.com/p/3134454843136773,1,0,0,
419,1488381,东南亚旅游恐慌退款潮，撕下了国内旅行社的遮羞布,東南亞旅遊恐慌退款潮，撕下了國內旅行社的遮羞布,旅行社為了不退錢，比電詐園區還能騙,2025-01-23 09:31:15,36kr,https://36kr.com/p/3134537585859079,1,0,0,
420,1488380,中年男人过年，流行“年薪百万穿搭”？,中年男人過年，流行“年薪百萬穿搭”？,比音勒芬定位高端，主攻中年市場，面臨增長與挑戰。,2025-01-23 09:31:10,36kr,https://36kr.com/p/3134140870482690,1,0,0,
421,1488379,一级市场如何应对退出渠道的单一化？,一級市場如何應對退出渠道的單一化？,GP面臨退出困境，應靈活適應市場變化。,2025-01-23 09:31:05,36kr,https://36kr.com/p/3134138823006981,1,0,0,
422,1488378,两次要退出世卫组织，特朗普图什么,兩次要退出世衛組織，特朗普圖什麼,對疾病最好的防禦是全球合作和數據共享,2025-01-23 09:31:01,36kr,https://36kr.com/p/3134136482503431,1,0,0,
423,1488377,2024 年教育行业投融资：81 笔、25 亿元背后隐藏哪些机会？,2024 年教育行業投融資：81 筆、25 億元背後隱藏哪些機會？,AI+教育賽道有大量初創企業正在湧入市場。,2025-01-23 09:30:56,36kr,https://36kr.com/p/3134044878002945,1,0,0,
424,1488374,2025年零售业态竞争汹涌，山姆会员店能否持续「掘金」中国？,2025年零售業態競爭洶湧，山姆會員店能否持續「掘金」中國？,山姆中國銷售增長迅速，面臨競爭與食品安全挑戰。,2025-01-23 09:30:37,36kr,https://36kr.com/p/3133923561691657,1,0,0,
425,1488355,中国AI双子星，在硅谷教OpenAI做事？,中國AI雙子星，在硅谷教OpenAI做事？,OpenAI o1的終結者來了？,2025-01-23 08:56:50,36kr,https://36kr.com/p/3133915538381576,1,0,0,
426,1488354,每一家企业都是智能体，每一个CEO都是“数据人”,每一家企業都是智能體，每一個CEO都是“數據人”,用好數據，是AI時代的管理學,2025-01-23 08:56:46,36kr,https://36kr.com/p/3133918813198850,1,0,0,
427,1488353,8点1氪｜俞敏洪回应东方甄选半年亏了近一亿；抖音在北京建三级医院；人大代表建议将产假延长至180天,8點1氪｜俞敏洪迴應東方甄選半年虧了近一億；抖音在北京建三級醫院；人大代表建議將產假延長至180天,總GMV的下降，相對來說是在可控的範圍之內的。,2025-01-23 08:56:41,36kr,https://36kr.com/p/3134554821990918,1,0,0,
428,1488338,抄底美股，三要三不要,抄底美股，三要三不要,A股逃頂難，美股抄底難。抄底需分批計劃。,2025-01-23 08:44:48,36kr,https://36kr.com/p/3133886437169671,1,0,0,
429,1488337,AI眼镜融资，爆爆爆,AI眼鏡融資，爆爆爆,AI眼鏡融資熱潮，Rokid籌得6億元。,2025-01-23 08:44:43,36kr,https://36kr.com/p/3133921874385671,1,0,0,
430,1488313,特朗普撤销电动汽车“强制令”，对特斯拉股票有何影响？,特朗普撤銷電動汽車“強制令”，對特斯拉股票有何影響？,特朗普政策可能影響電動車行業發展。,2025-01-23 08:32:51,36kr,https://36kr.com/p/3133921949620736,1,0,0,
431,1488312,这届退休老人，真有钱,這屆退休老人，真有錢,新型老年，超愛花錢。,2025-01-23 08:32:46,36kr,https://36kr.com/p/3133887723887112,1,0,0,
432,1488303,奥迪全系拜倒，和丰田“闹绯闻”，华为智驾要吃掉全世界吗？,奧迪全系拜倒，和豐田“鬧緋聞”，華為智駕要吃掉全世界嗎？,越來越多消費者感受到智駕樂趣,2025-01-23 08:20:01,36kr,https://36kr.com/p/3133633480834822,1,0,0,
433,1488302,大厂年终奖折叠，差距在拉大,大廠年終獎摺疊，差距在拉大,年終獎哪家強？,2025-01-23 08:19:56,36kr,https://36kr.com/p/3133937733917188,1,0,0,
434,1488301,“长钱”入市行动纲领出炉，提升险资A股投资比例,“長錢”入市行動綱領出爐，提升險資A股投資比例,推動中長期資金入市，提高權益投資比例。,2025-01-23 08:19:52,36kr,https://36kr.com/p/3133935075416579,1,0,0,
435,1487776,马斯克操盘，美国航天能“再次伟大”吗？,馬斯克操盤，美國航天能“再次偉大”嗎？,特朗普與馬斯克推動美國火星計劃，中美航天競賽激烈。,2025-01-22 21:43:56,36kr,https://36kr.com/p/3133615457369859,1,0,0,
436,1487757,我租车开网约车，三天后倒欠公司7400元,我租車開網約車，三天後倒欠公司7400元,為司機們精心佈置的重重陷阱。,2025-01-22 21:25:12,36kr,https://36kr.com/p/3133842673761793,1,0,0,
437,1487756,山东潍坊杀出超级独角兽：估值280亿，全球第一,山東濰坊殺出超級獨角獸：估值280億，全球第一,歌爾微向港股發起IPO衝刺。,2025-01-22 21:25:04,36kr,https://36kr.com/p/3133831200365315,1,0,0,
438,1487755,谷歌向OpenAI竞争对手 Anthropic追加投资10亿美元,谷歌向OpenAI競爭對手 Anthropic追加投資10億美元,2023年初，谷歌已經向Anthropic投資了5.5億美元，並表達了進一步追加最高20億美元投資的意願。,2025-01-22 21:24:58,36kr,https://36kr.com/p/3133826346965511,1,0,0,
439,1487754,游戏直播还能找到自己的活路吗？,遊戲直播還能找到自己的活路嗎？,遊戲直播行業衰退，主播轉型短視頻。,2025-01-22 21:24:53,36kr,https://36kr.com/p/3133810205022722,1,0,0,
440,1487753,北上广深的年轻人，开始迷恋员工食堂,北上廣深的年輕人，開始迷戀員工食堂,好吃、便宜、分量大,2025-01-22 21:24:48,36kr,https://36kr.com/p/3133803871181568,1,0,0,
441,1487752,25个大事件，回顾微信“不再克制”的2024,25個大事件，回顧微信“不再剋制”的2024,微信小步快跑的這一年,2025-01-22 21:24:43,36kr,https://36kr.com/p/3133783354874628,1,0,0,
442,1487751,风浪越大鱼越贵，抖音要帮餐饮商家卖储值卡,風浪越大魚越貴，抖音要幫餐飲商家賣儲值卡,從某種程度來說，抖音生活服務支持商家賣卡更像是無奈之舉。,2025-01-22 21:24:39,36kr,https://36kr.com/p/3133779138058761,1,0,0,
443,1487731,新东方2025财年Q2学习中心环比增加5％，预计海外相关业务增长将放缓,新東方2025財年Q2學習中心環比增加5％，預計海外相關業務增長將放緩,教育新業務營收同比增長42.6%。,2025-01-22 21:09:17,36kr,https://36kr.com/p/3133434344364804,1,0,0,
444,1487730,10年500亿，蔚来与萤火虫的悲欢并不相通,10年500億，蔚來與螢火蟲的悲歡並不相通,同一場NIO Day，蔚來ET9與螢火蟲卻迎來兩重天。,2025-01-22 21:09:11,36kr,https://36kr.com/p/3133850443405827,1,0,0,
445,1487729,“一年亏了300多万，我还想继续干餐饮”,“一年虧了300多萬，我還想繼續幹餐飲”,一個普通餐飲人的2024。,2025-01-22 21:09:03,36kr,https://36kr.com/p/3133843825433093,1,0,0,
446,1487695,中国智驾供应商，向博世发起总攻,中國智駕供應商，向博世發起總攻,全球最大Tire 1“掉隊”。,2025-01-22 20:49:23,36kr,https://36kr.com/p/3133708100091654,1,0,0,
